"Date","dogeVol","dogeDiff","dogeDiff.p","dogeVolDiff.p","teslaVol","teslaDiff","teslaDiff.p","teslaVolDiff.p"
2017-12-08,11797600,4.9e-05,0.017948717948718,-0.251388069267036,17342500,0.106003000000001,0.00168472669055077,-0.274463456469899
2017-12-11,7017140,0.000235,0.0916894264533749,0.249731073639518,39690000,2.855999,0.0453866294597882,1.28859737638749
2017-12-12,19228600,0.00051,0.182534001431639,1.74023320042068,43666000,2.116005,0.03201702418018,0.100176366843034
2017-12-13,31150900,0.000155,0.0468844525105869,0.620029539332037,31107500,-0.379997000000003,-0.00557294777107979,-0.287603627536298
2017-12-14,23426200,0.00026,0.0753841693244419,-0.247976783977349,28999500,-0.624000000000009,-0.00914929140717479,-0.0677650084384795
2017-12-15,19043800,9.20000000000001e-05,0.0250681198910082,-0.187072593933288,34666000,0.282005000000012,0.00412239814593625,0.195399920688288
2017-12-18,44158800,0.000495000000000001,0.0833614011451668,-0.55582333841629,27381000,-1.206001,-0.0174833422376047,-0.210148272082155
2017-12-19,38885700,-0.000736,-0.11496407372696,-0.119412212288377,34125000,-1.83200100000001,-0.026920604040422,0.246302180344034
2017-12-20,67820000,0.001042,0.185442249510589,0.744085872184376,29769000,-0.742004000000009,-0.0111515822191356,-0.127648351648352
2017-12-21,159154000,0.000692,0.1027773652161,1.34671188439988,21926000,0.414002000000011,0.00628056079190163,-0.263461990661426
2017-12-22,63693900,-0.001332,-0.18034118602762,-0.599797051911985,21079000,-0.861998999999997,-0.0130800127461989,-0.0386299370610234
2017-12-26,124427000,0.000475999999999999,0.0532736429770564,-0.301007221028475,21892000,-1.307999,-0.0201957666089578,0.0385691920869111
2017-12-27,63625500,-0.00047,-0.0503104260329694,-0.488651980679435,23560500,-0.872002000000002,-0.0137974997816852,0.0762150557281199
2017-12-28,51201500,-0.000369999999999999,-0.0417795844625112,-0.195267620686674,21581500,0.722000999999999,0.0115798079095367,-0.0839965195984805
2017-12-29,62474900,0.000878,0.103136379654646,0.220177143247756,18886000,-0.965999999999994,-0.015276108545765,-0.124898640038922
2018-01-02,89424096,0.000272,0.0306547954468612,0.766684565826829,21761000,1.706001,0.0273397587391103,0.152229164460447
2018-01-03,66349900,0.000232,0.0255281690140845,-0.258031079229473,22607500,-0.749995999999996,-0.0116821812312545,0.0388998667340655
2018-01-04,108986000,0.000298,0.0318852985234324,0.642594789140602,49731500,0.349998999999997,0.00559336137064333,1.19977883445759
2018-01-05,212383008,0.002507,0.25952380952381,0.948718257390858,22956000,-0.0079990000000052,-0.000126318613380181,-0.538401214521983
2018-01-08,235114000,-0.00207,-0.120946538124452,-0.184153179912833,49297000,4.081997,0.0645885591046114,1.14745600278794
2018-01-09,115255000,-0.001652,-0.109607218683652,-0.509790995006678,35733000,-0.293998999999999,-0.00438595012489408,-0.275148589163641
2018-01-10,100243000,-0.000451999999999999,-0.0333480891249815,-0.130250314519977,21549500,0.519996999999989,0.00782656508649698,-0.396930008675454
2018-01-11,62722000,-0.001551,-0.119124423963134,-0.374300449906727,33227500,0.541999000000004,0.00808374633473397,0.541915125640966
2018-01-12,56971300,0.001577,0.137381304991724,-0.0916855329868308,24125500,-0.481994999999998,-0.00711683864739797,-0.273929726882853
2018-01-16,68099200,-0.003041,-0.308324039338944,0.0849782125530745,32371500,0.503997999999996,0.00746575187537388,0.341796024952851
2018-01-17,58846200,0.000836,0.122724603640634,-0.135875311310559,35517500,1.337997,0.0196492636752353,0.0971842515793213
2018-01-18,56599300,0.000328,0.0429263185446931,-0.0381825844319599,28429000,-0.220002000000008,-0.00318225461355114,-0.199577672978109
2018-01-19,30335700,-1.000000000001e-06,-0.00012703252032533,-0.464026940262512,24441500,1.003998,0.0145506956521739,-0.140261704597418
2018-01-22,19968600,-0.000464999999999999,-0.0645923044867342,-0.129267303591752,31052000,0.43199899999999,0.00618201228600497,0.270462123846736
2018-01-23,17882700,-4.99999999999997e-05,-0.0074371560315335,-0.104459000630991,27327000,-1.442001,-0.0200277916666667,-0.119960066984413
2018-01-24,17449900,0.000441,0.0663956639566395,-0.0242021618659375,26437500,-1.737999,-0.0245078543629083,-0.0325502250521462
2018-01-25,21329400,0.000512,0.0715583508036339,0.222322190958114,33701500,-2.12599899999999,-0.0305222820013535,0.274761229314421
2018-01-26,19572300,-0.000464999999999999,-0.0603739288496494,-0.0823792511744353,22697000,0.269996999999989,0.00395310377951212,-0.326528492797057
2018-01-29,13073100,-0.000433999999999999,-0.0586407242264558,-0.070899102390073,23735500,1.935997,0.0284831097766204,0.0457549455875226
2018-01-30,15855900,-0.000945000000000001,-0.135600516573397,0.212864584528536,23588500,0.136000999999993,0.00197022947209818,-0.00619325482926418
2018-01-31,14754700,8.99999999999946e-06,0.00149975004165963,-0.0694504884617083,31070500,1.360001,0.0195677968917124,0.317188460478623
2018-02-01,18748700,-0.000992000000000001,-0.164756684936057,0.270693406168882,20988500,-0.349998999999997,-0.00498574095380655,-0.324487858257833
2018-02-02,29913700,-0.000548,-0.109098148516823,0.595507955218228,18524000,-0.938004000000006,-0.0134600497382592,-0.117421445077066
2018-02-05,12489400,-0.000864,-0.196497612008187,-0.0364306875694359,22320500,-0.96800300000001,-0.0143208416628447,0.204950334700929
2018-02-06,19139100,0.000817,0.230530474040632,0.532427498518744,25442000,1.751999,0.0269364256941668,0.139849017719137
2018-02-07,12990100,-1.70000000000005e-05,-0.00394065832174328,-0.321279475001437,34846000,1.202003,0.0177291815862938,0.369625029478815
2018-02-08,9462680,0.000302999999999999,0.0710767065446867,-0.271546793327226,51573000,-5.616002,-0.0817919919988352,0.480026401882569
2018-02-09,11190100,0.00044,0.0964912280701755,0.18255082069773,64668500,-1.90199999999999,-0.0297252523989622,0.253921625656836
2018-02-12,11124300,0.000508000000000001,0.102336825141015,-0.0164017047162638,31139000,-0.0800020000000004,-0.00126533384160524,-0.518482723427944
2018-02-13,14149700,0.000163,0.0297716894977169,0.271963179705689,22801000,1.72799999999999,0.0274268291718992,-0.267767108770352
2018-02-14,40527400,0.0011,0.19538188277087,1.86418793331307,19753500,0.293998999999999,0.00458170746449487,-0.133656418578133
2018-02-15,43275000,0.00063,0.0937918713711479,0.0677961083119075,29564500,1.914001,0.0294915399232191,0.496671475940972
2018-02-16,26553900,-0.000261,-0.0357779300891021,-0.386391681109185,28213000,0.597999999999999,0.0089924812030075,-0.0457136092272827
2018-02-20,107911000,0.000415,0.0621350501572091,7.28860452255131,20047000,0.0600050000000039,0.000897016215072391,-0.289441037819445
2018-02-21,36813100,-0.000506,-0.0713983349795401,-0.658856835725737,16098000,-0.545997,-0.00812422985858063,-0.196987080361151
2018-02-22,20365500,-0.000309,-0.0470462850182704,-0.446786605854981,34849000,2.12799800000001,0.03171099312829,1.16480308112809
2018-02-23,19390500,0.000395,0.063169678554294,-0.0478750828607203,29087000,0.844002000000003,0.0121323919117848,-0.165341903641424
2018-02-26,12068600,0.00017,0.0275571405414168,0.0263462258053543,21700000,0.78400400000001,0.011089165958522,-0.253962251177502
2018-02-27,12201900,-7.2e-05,-0.0113154172560113,0.0110451916543758,23987000,-1.052002,-0.0147649403508772,0.105391705069124
2018-02-28,13227600,-0.000252,-0.0401913875598087,0.0840606790745703,30348500,-1.902,-0.0269733669909522,0.265206153333055
2018-03-01,15518400,0.000173,0.0286329030122477,0.173183343917264,34428000,-2.816002,-0.0408104408685319,0.134421800088967
2018-03-02,22498100,-0.000692,-0.112082928409459,0.449769306114032,25464000,1.62799799999999,0.0248944568539691,-0.26036946671314
2018-03-05,13627700,-0.000243999999999999,-0.0446722812156718,0.123146660073351,19119000,0.192001000000005,0.00288818870400089,-0.249175306314797
2018-03-06,14766900,-0.000511999999999999,-0.0999609527528308,0.0835944436698783,21428500,-1.110001,-0.0166292284644194,0.120796066739892
2018-03-07,17585500,-0.000594,-0.128627111303595,0.190872830451889,25036500,1.37200199999999,0.0210791860748149,0.168373894579649
2018-03-08,15499400,9.99999999999959e-06,0.0024906600249065,-0.118626140854681,17831000,-0.751999000000012,-0.011296025525687,-0.28779981227408
2018-03-09,13624400,0.00014,0.034947578632052,-0.120972424739022,27534000,0.613998000000009,0.00947235421166321,0.544164657057933
2018-03-12,7601500,-0.000175,-0.0415973377703827,-0.178344128049255,41320000,3.379997,0.0514286996743861,0.500690055930849
2018-03-13,6006560,-6.00000000000002e-05,-0.0149253731343284,-0.209819114648425,29829000,2.64599600000001,0.0402604302973131,-0.278097773475315
2018-03-14,7532350,-0.00043,-0.108750632271118,0.254020604139474,39837000,-2.02600099999999,-0.0300807858748419,0.335512420798552
2018-03-15,9316740,1.50000000000003e-05,0.00426015336552123,0.236896851580184,32824000,-0.755995999999996,-0.0114760460786332,-0.176042372668625
2018-03-16,6407110,-3.19999999999999e-05,-0.00903444381705249,-0.312301298522874,30586500,-0.316001999999997,-0.00489273224681401,-0.0681665854252986
2018-03-19,8278910,0.000241,0.0753360425132854,-0.0831375884451266,37421500,-0.587997000000001,-0.00928905227944793,0.223464600395599
2018-03-20,6638060,0.000185,0.0533756491633007,-0.198196380924542,23821500,-0.863998000000002,-0.0137199163737403,-0.36342744144409
2018-03-21,6711100,7.99999999999976e-06,0.0021911804984935,0.011003214794684,29792000,1.256001,0.0202417569740815,0.250634930629893
2018-03-22,5210480,-0.000138,-0.0376432078559738,-0.223602688083921,24699000,-0.957999999999998,-0.015260122973016,-0.170951933404941
2018-03-23,6178530,2.69999999999997e-05,0.00764223039909416,0.185789025195375,33274500,-1.942001,-0.0311968032128514,0.347200291509778
2018-03-26,6061990,-0.000209,-0.059748427672956,0.743785130338229,41876000,-0.631999999999998,-0.0102817727969313,0.258501254714571
2018-03-27,5235300,-0.000131,-0.03998778998779,-0.136372709291833,69360000,-4.964,-0.0816447381849463,0.656318655076894
2018-03-28,4912220,7.00000000000006e-06,0.00223356732610085,-0.0617118407732126,105007000,-1.36,-0.0257011111951017,0.513941753171857
2018-03-29,5630550,-0.000344,-0.108483128350678,0.146233271311138,75853500,1.928002,0.0375843502670669,-0.277633872027579
2018-04-02,5034000,6.60000000000001e-05,0.0241669718051996,0.492077229964847,80570000,-0.756000999999998,-0.0147506636765524,0.0621790688630057
2018-04-03,6618080,0.000186,0.066571224051539,0.314676201827572,94222000,-0.458000000000006,-0.00848713941725717,0.169442720615614
2018-04-04,5330250,-0.000212,-0.0710932260228035,-0.194592691535914,99483500,6.832,0.135137273518475,0.0558415232111397
2018-04-05,4829150,-7.10000000000003e-05,-0.0254937163375226,-0.0940105998780545,95605500,3.276001,0.0566116160917951,-0.038981338613941
2018-04-06,2848290,-4.49999999999999e-05,-0.0165745856353591,-0.410188128345568,67601500,-0.340000000000003,-0.00564784043774357,-0.292912018660014
2018-04-09,4827250,-9.20000000000001e-05,-0.0322241681260946,0.310620170613437,51249000,-2.14200200000001,-0.035656056935512,-0.241895520069821
2018-04-10,10212100,0.000284,0.102935846321131,1.11551090165208,54949000,1.146,0.0191658029094191,0.072196530664013
2018-04-11,25292400,0.000357,0.117472852912142,1.47670900206618,37414500,0.0380019999999988,0.00063180821692836,-0.319104988261843
2018-04-12,13877700,0.000424,0.125666864256076,-0.451309484271955,38044000,-1.64799900000001,-0.0272558708114603,0.0168250277298908
2018-04-13,18150400,0.000213,0.0563194077207827,0.307882430085677,36636000,-0.652000000000001,-0.0107378127348845,-0.0370097781516139
2018-04-16,22272600,-3.0000000000004e-06,-0.000653879686137837,0.87677269854645,31692500,-1.557998,-0.0260534786965464,-0.134935582487171
2018-04-17,17139500,0.000156,0.034001743679163,-0.230467031240179,35000000,-0.235999999999997,-0.00408488261449376,0.104362230811706
2018-04-18,21720200,7e-04,0.148556876061121,0.267259838385017,32788500,0.453997999999999,0.00779850900096191,-0.0631857142857143
2018-04-19,27012500,0.000427,0.079118028534371,0.243657977366691,30453000,1.799999,0.0309193177133434,-0.0712292419598335
2018-04-20,23110700,5.9e-05,0.0101131299280082,-0.144444238778343,28139500,-0.985999999999997,-0.0167022393874716,-0.0759695268118084
2018-04-23,33576300,-6.29999999999997e-05,-0.0113615870153291,0.819173317295971,24467000,-1.583999,-0.0271893821825222,-0.130510492368379
2018-04-24,36637000,0.000311,0.0566587720896337,0.0911565598353601,28426500,-0.307999000000002,-0.00540349122807022,0.161830220296726
2018-04-25,38270000,-0.000785999999999999,-0.133696206837898,0.0445724267816688,20068000,-0.562001000000002,-0.0099118340403557,-0.294039012892899
2018-04-26,41358700,0.000499,0.0973088923556943,0.0807081264698197,21780000,1.346001,0.0241435156950673,0.0853099461829779
2018-04-27,38969800,-0.000161000000000001,-0.0288375425398532,-0.0577605195521136,21823000,1.74200099999999,0.0305217957297228,0.0019742883379247
2018-04-30,36411800,-0.000195,-0.0360777058279371,-0.0388556586192515,21141000,0.0579989999999952,0.000987687749054788,-0.0312514319754388
2018-05-01,11657500,-0.000128,-0.0242792109256448,-0.679842798213766,23128000,1.282001,0.021839136656332,0.0939879854311527
2018-05-02,49958400,0.000159,0.0310911224090732,3.28551576238473,44852000,0.515998999999994,0.00864117277956293,0.939294361812522
2018-05-03,50484900,0.000307,0.0575553055868016,0.0105387682551883,86760500,1.13200000000001,0.0203020198052661,0.934373049139392
2018-05-04,14434200,-0.000263999999999999,-0.0477137176938369,-0.714088767136312,42847000,2.218003,0.0391873335401885,-0.506146230139291
2018-05-07,25891500,-0.000149,-0.0300040273862263,-0.225892384645513,43391000,1.054001,0.0177143025210084,0.0126963381333582
2018-05-08,40660100,0.000470000000000001,0.0972480860749019,0.570403414247919,29650000,0.234001000000006,0.003889644281915,-0.316678573897813
2018-05-09,33562300,-0.00018,-0.0341361653707566,-0.174564253408132,28637000,1.287998,0.021437335284489,-0.0341652613827993
2018-05-10,34878500,4.49999999999999e-05,0.0093264248704663,0.0392166210301439,28258000,-0.495998,-0.0080650081300813,-0.0132346265321088
2018-05-11,27582800,-0.000673999999999999,-0.133836378077839,-0.20917470648107,23398000,-1.327999,-0.0215794439132362,-0.171986694033548
2018-05-14,12399700,-3.9e-05,-0.00866859302067125,-0.374494917648246,36434000,-2.27,-0.0374192266019512,0.557141636037268
2018-05-15,21076900,7.2e-05,0.0162052667116813,0.699791123978806,47596000,-0.165999999999997,-0.00291217857114093,0.306362189163968
2018-05-16,9611630,-8.89999999999997e-05,-0.0198927134555207,-0.543973259824737,28370000,0.530001999999996,0.00933661010704658,-0.403941507689722
2018-05-17,17314000,-0.00018,-0.0412087912087913,0.801359394816488,22103000,-0.271999000000001,-0.00475689052116126,-0.22090236164963
2018-05-18,13622000,2.09999999999993e-05,0.00525525525525508,-0.213237842208617,36259500,-1.566002,-0.0275075004391357,0.64047866805411
2018-05-21,18454500,-0.000126,-0.0286559017511941,0.159938151716856,45913000,0.631999999999998,0.0112323607726222,0.266233676691626
2018-05-22,10205700,-0.000361,-0.085707502374169,-0.446980411281801,44729000,-2.549999,-0.0443077406278753,-0.0257879032082417
2018-05-23,14899100,-0.000267,-0.0692068429237947,0.45988026299029,29925500,0.262001000000005,0.00471632001426852,-0.330959780008496
2018-05-24,10460200,-9.09999999999999e-05,-0.0253481894150418,-0.297930747494815,20883500,-0.109999999999999,-0.00197557471264367,-0.302150340011027
2018-05-25,10613600,4.00000000000001e-05,0.0115141047783535,0.0146651115657444,19375500,0.243999000000002,0.00439431969898215,-0.0722101180357699
2018-05-29,9244550,0.000211,0.0654060756354618,0.232146665244975,28333000,1.049999,0.0188502926286309,0.462310650047741
2018-05-30,7463910,-9.29999999999998e-05,-0.0269799825935595,-0.192615108361143,37448500,1.686001,0.0297575094469006,0.321727314438993
2018-05-31,8971080,-3.10000000000002e-05,-0.00904053659959178,0.2019276759768,29598500,-0.496001999999997,-0.00863483150595672,-0.209621213132702
2018-06-01,5436780,-4.0000000000001e-06,-0.00116720163408232,-0.393965943899731,27122000,1.191997,0.0208493139850047,-0.0836697805632042
2018-06-04,22162200,-0.000159,-0.0430777567054998,0.132446270349818,23989000,0.479999999999997,0.00815383570021059,-0.115515080008849
2018-06-05,18819700,0.000116,0.0327868852459017,-0.15081986445389,29976000,-1.313999,-0.0220691800122744,0.249572720830381
2018-06-06,21273700,0.000132,0.0361149110807114,0.130395277289224,93836500,3.800004,0.0632280220708161,2.13038764344809
2018-06-07,6110720,-1.6e-05,-0.00426894343649945,-0.712757066236715,71726500,-0.0120009999999979,-0.000189799145974979,-0.235622598882098
2018-06-08,6921140,-8.70000000000003e-05,-0.0232247730912975,0.132622669669041,41026000,-0.267997999999999,-0.0042005956771253,-0.42802172140004
2018-06-11,4841840,5.39999999999998e-05,0.0169811320754716,-0.34917393975157,65917500,1.91799900000001,0.029735497034751,0.606725003656218
2018-06-12,4965300,-0.000148,-0.0457213469261661,0.0254985707912694,111737000,-0.386001000000007,-0.00559908599944641,0.69510372814503
2018-06-13,11074900,-0.000275,-0.0889391979301423,1.23045938815379,47349000,-0.386002000000005,-0.00556664046753891,-0.576246006246812
2018-06-14,9869880,0.000128,0.0454545454545455,-0.108806400057788,54905000,2.01799800000001,0.0290250837237137,0.159580983758897
2018-06-15,12125600,-5.2e-05,-0.017609210971893,0.22854583844991,54241500,0.866005000000001,0.0122372403413193,-0.0120845096075039
2018-06-18,8143520,0.000111,0.0380658436213992,0.302204795926852,60366000,3.085998,0.0434158400839663,0.112911700450762
2018-06-19,4460270,5.99999999999993e-06,0.00198216055500493,-0.452292129202114,63809500,-2.521996,-0.0345327537115991,0.0570437000960806
2018-06-20,3245680,-1.40000000000001e-05,-0.00461285008237236,-0.272313111089687,41918500,0.835998000000004,0.011674644964958,-0.343068038458223
2018-06-21,3952000,-3.29999999999996e-05,-0.0109235352532273,0.217618495970028,39835500,-2.898003,-0.0400276646401198,-0.0496916635852905
2018-06-22,9291920,-0.000315,-0.105598390881663,1.35119433198381,51330500,-3.58200099999999,-0.0509472755724422,0.288561710032509
2018-06-25,5693670,-5.00000000000023e-06,-0.00200803212851415,-0.423694279120612,34656500,0.577995000000001,0.00875431634695518,-0.324836111084053
2018-06-26,4070170,-2.3e-05,-0.00919632147141144,-0.28514121823007,37262500,1.190003,0.0177057434564164,0.0751951293408163
2018-06-27,5765380,-4.70000000000002e-05,-0.0189210950080516,0.416496116869811,41668500,-0.0999979999999994,-0.00144924637681158,0.118242200603824
2018-06-28,3678050,-4.9e-05,-0.0203657522859518,-0.362045519983071,41990000,0.25399800000001,0.0036424882796282,0.00771566051093752
2018-06-29,3832380,1.79999999999998e-05,0.00747198007471971,0.0419597340982314,32462000,-2.076004,-0.0293776922423796,-0.22691116932603
2018-07-02,5812800,0.000217,0.087288817377313,-0.310873820247231,93799000,-5,-0.0694309439831144,1.88950157106771
2018-07-03,5643560,-6.09999999999999e-05,-0.022600963319748,-0.0291150564271952,61413000,-4.177997,-0.0629690599237094,-0.34527020543929
2018-07-05,3792270,-7.99999999999998e-05,-0.0298618887644643,-0.206860419882292,87382000,-0.919998,-0.0146608556645343,0.42285835246609
2018-07-06,4306990,-1.3e-05,-0.00498084291187739,0.135728732395109,44327500,0.789997,0.0129528934922809,-0.492715891144629
2018-07-09,4233540,-9.00000000000033e-06,-0.00344563552833091,-0.154104060102302,37984000,1.304001,0.0208981220695875,-0.143105295809599
2018-07-10,6741490,-0.000195,-0.0748273215656178,0.592400213532883,47357500,-0.417999999999992,-0.00643948700828092,0.246774957877001
2018-07-11,9788650,1.89999999999999e-05,0.00789692435577719,0.452000967145245,24420500,0.632000000000005,0.0100063331222293,-0.484337222192894
2018-07-12,4220800,-8.90000000000001e-05,-0.037160751565762,-0.568806730243701,28606000,-0.944003999999993,-0.0146844407172117,0.171392887123523
2018-07-13,6191910,2.49999999999998e-05,0.0108365843086259,0.466999147081122,29349000,0.657997000000002,0.0104252010516319,0.0259735719779067
2018-07-16,15576200,0.000488,0.20625528317836,3.02500348849829,39093500,-0.321998999999998,-0.00516504130706489,0.332021533953457
2018-07-17,15429200,0.000416,0.147937411095306,-0.00943747512230197,34981000,2.77600100000001,0.0449467464630883,-0.105196516044867
2018-07-18,39281300,0.00049,0.152079453755431,1.54590646307002,28121000,-0.230002999999996,-0.00353850769230764,-0.196106457791372
2018-07-19,25349600,0.000161,0.0437143632907956,-0.354664942351704,29576500,0.779998999999997,0.0123288814264989,0.0517584723160627
2018-07-20,18017900,-0.000419,-0.109428049098981,-0.289223498595639,25811000,-1.530002,-0.023814742588963,-0.12731391476341
2018-07-23,8372820,-3.70000000000001e-05,-0.0106689734717417,-0.262748309382925,54964500,0.271999000000001,0.00450568181818183,1.1294990507923
2018-07-24,10829100,0.000174,0.0504933255948927,0.293363526267136,47954000,-1.39799900000001,-0.0229616816070181,-0.127545961484231
2018-07-25,13195600,-4.9e-05,-0.013641425389755,0.218531549251554,35377000,2.400001,0.0404394587854688,-0.262272177503441
2018-07-26,6916450,-0.000137,-0.0388101983002833,-0.475851799084543,23152500,0.360000999999997,0.00590455952264126,-0.345549368233598
2018-07-27,5090340,3.00000000000001e-05,0.00885478158205433,-0.264024174251242,28516500,-2.014,-0.0327746129735621,0.231681243926142
2018-07-30,13732200,-4.00000000000001e-05,-0.012073649260489,1.33123335251667,34070500,-1.146,-0.0193646502196688,0.194764434625568
2018-07-31,14253600,-0.00038,-0.114285714285714,0.0379691527941626,25384500,1.177997,0.0201539260880423,-0.254941958585873
2018-08-01,14829700,0.000142,0.0470510271703115,0.0404178593478139,50647000,0.569999000000003,0.00956406255243469,0.99519391754811
2018-08-02,6942240,-0.000134,-0.0435064935064935,-0.531869154467049,116075000,4.21999299999999,0.0642429780633917,1.29184354453373
2018-08-03,9546950,-4.09999999999998e-05,-0.013856032443393,0.375197342644449,68282500,0.0720070000000135,0.00103514856014214,-0.411738100366143
2018-08-06,5668670,-9.30000000000002e-05,-0.0323816155988859,-0.502058115633949,42821500,-0.694000000000003,-0.0100445778073622,-0.372877384395709
2018-08-07,5725520,-0.000104,-0.0374774774774774,0.0100288074627735,154379000,7.14600299999999,0.103914658094307,2.60517497051715
2018-08-08,4879040,-0.000254,-0.0951667291120269,-0.147843339993573,122856000,0.25,0.00338670780315495,-0.204192280038088
2018-08-09,7374010,0.000147,0.061046511627907,0.511364940644061,85919000,-2.620003,-0.03583645143159,-0.300652796770203
2018-08-10,4693290,-0.000162,-0.0634299138606107,-0.363536257748498,57760000,0.297996999999995,0.00420899699679384,-0.327738916886835
2018-08-13,4981090,-7.59999999999997e-05,-0.0315745741587036,0.450546602445005,52319500,-0.944000000000003,-0.013070085926677,-0.0941914819944598
2018-08-14,7512400,-6.00000000000002e-05,-0.0258620689655173,0.50818395170535,34932000,-2.162002,-0.0301576501560148,-0.332333068932234
2018-08-15,5379460,4.69999999999997e-05,0.0208333333333332,-0.283922581332197,45506500,-0.644004999999993,-0.0094177555837643,0.302716706744532
2018-08-16,5860370,-6.99999999999963e-06,-0.00304480208786413,0.089397448814565,30320000,-0.892005999999995,-0.0131212081691856,-0.333721556261193
2018-08-17,5233940,0.000139,0.0600172711571676,-0.106892568216683,94793000,-3.599999,-0.0556414090714718,2.12641820580475
2018-08-20,2424120,-9.5e-05,-0.0385551948051948,-0.0904206221154929,87011500,3.348,0.0573877271169009,-0.0820893947865349
2018-08-21,2134170,5.99999999999997e-05,0.0253807106598984,-0.119610415325974,65861000,2.257995,0.0363477500290477,-0.243077064525953
2018-08-22,5962320,-0.000108,-0.044572843582336,1.79374182937629,29730000,0.153998999999999,0.00239971001341912,-0.548594767768482
2018-08-23,2596260,7.00000000000002e-05,0.0302375809935206,-0.564555407962001,25736500,0.191998000000005,0.00300805293927521,-0.134325597040027
2018-08-24,3251910,3.50000000000003e-05,0.0146382266833962,0.25253634073629,18013000,0.424003999999996,0.00661060191160895,-0.30009908107163
2018-08-27,3618660,5.80000000000003e-05,0.0241264559068221,0.242573560467408,65396500,0.254002,0.00399374226395416,2.63051684894243
2018-08-28,5215460,0.000132,0.0533333333333332,0.441268314790558,38245500,-1.309997,-0.0205709151812272,-0.415175124050981
2018-08-29,4588400,-1.00000000000013e-06,-0.000383582662063726,-0.12023100551054,37237000,-1.052002,-0.0169530083966705,-0.0263691153207567
2018-08-30,33967500,0.000608,0.234026173979985,6.40290733153169,36083500,0.178001000000002,0.00294450142261632,-0.0309772538066976
2018-08-31,77150500,0.001578,0.490671641791045,1.27130345182895,26875500,-0.0680010000000024,-0.00112584433358135,-0.25518588828689
2018-09-04,32495100,-9.99999999999959e-06,-0.00189429816253071,-0.431494363072703,41752500,-1.597999,-0.0269077759816798,0.55355249204666
2018-09-05,50536000,-0.000328,-0.0623692717246625,0.555188320700659,38604000,-0.861999000000004,-0.0151201373485402,-0.0754086581641818
2018-09-06,32481300,8.39999999999999e-05,0.0170523751522533,-0.357264128542029,37404000,-0.770000000000003,-0.0135182586642953,-0.0310848616723656
2018-09-07,37618700,0.000311000000000001,0.062249799839872,0.158164851776253,112459500,0.627998999999996,0.0120722606689734,2.00661693936477
2018-09-10,76891600,0.001052,0.18013698630137,1.36066560235785,71417500,2.447998,0.0447924687111176,-0.364949159475189
2018-09-11,89882900,-0.000601999999999999,-0.0868561535132015,0.168956036810263,45850000,-0.00600100000000481,-0.000107363936963554,-0.358000490075962
